Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,District,Price
861,58,2,2,1,1,1,1,1,Liberdade,2700
300,47,2,2,1,1,0,0,0,Liberdade,1100
730,80,2,2,1,1,1,0,0,Liberdade,2000
310,52,2,2,1,1,1,1,0,Liberdade,2500
950,80,3,2,1,2,1,0,0,Liberdade,2800
590,80,2,2,1,1,0,0,0,Liberdade,1450
325,45,2,2,1,1,1,0,0,Liberdade,1500
411,80,2,2,1,1,0,0,0,Pari,1500
411,75,2,2,1,1,0,0,0,Pari,1500
500,65,2,2,1,1,1,0,1,Pari,1800
0,58,1,2,1,1,0,0,0,Pari,1500
480,64,2,2,1,1,1,0,1,Pari,2180
445,65,2,2,1,1,1,0,1,Pari,1700
500,110,3,2,1,1,0,0,0,Pari,1800
688,100,2,2,1,1,1,0,0,Pari,2200
500,65,2,2,1,1,0,0,0,Pari,1800
560,65,2,2,1,1,1,0,1,Pari,1599
0,44,2,2,1,1,1,1,0,Pari,2100
500,95,3,2,1,1,1,0,1,Pari,3000
390,90,2,2,1,1,0,0,0,Pari,2000
430,120,2,3,1,1,0,0,1,Pari,2000
420,58,2,2,1,1,0,0,1,Pari,1700
500,55,2,2,1,1,0,0,0,Pari,1500
415,65,2,2,1,1,1,0,1,Pari,1250
480,52,2,2,1,1,1,0,1,Pari,1500
0,62,2,2,1,1,0,0,1,Pari,2500
395,86,2,2,1,1,0,1,1,Pari,2000
399,60,2,2,1,1,0,0,1,Pari,1600
682,54,2,2,1,1,0,0,1,Republica,2000
1018,140,2,3,1,1,1,0,0,Republica,2800
629,48,1,2,1,1,0,1,0,Republica,1700
560,80,1,2,1,1,1,1,0,Republica,1750
310,35,1,2,1,1,1,0,0,Republica,1200
300,37,1,2,1,1,1,1,1,Republica,2500
400,46,1,2,1,1,1,1,1,Republica,3400
379,30,1,2,1,1,0,0,0,Republica,1000
470,65,2,2,1,1,1,0,0,Republica,1550
500,80,2,2,1,1,1,0,0,Republica,2200
310,30,1,2,1,1,0,0,0,Republica,1100
458,39,1,2,1,1,0,0,0,Republica,1000
400,75,1,2,1,1,1,0,0,Republica,1500
854,118,2,2,1,1,0,0,0,Republica,2400
520,39,1,2,1,1,1,1,1,Republica,2900
524,106,3,2,1,1,1,0,0,Republica,2300
489,39,1,2,1,1,0,0,1,Republica,2500
310,57,1,2,1,1,0,0,0,Republica,1100
359,63,1,2,1,1,0,0,0,Republica,2100
580,149,2,2,1,1,1,0,0,Republica,3000
417,40,1,2,1,1,0,1,0,Republica,2100
233,32,1,2,1,1,0,0,0,Republica,1200
400,65,2,2,1,1,0,0,0,Republica,1800
260,33,1,2,1,1,0,1,0,Republica,2000
540,40,1,2,1,1,0,0,1,Santa Cecilia,1900
1400,117,3,3,1,2,1,0,1,Santa Cecilia,3500
1165,60,1,2,1,1,1,1,0,Santa Cecilia,1690
1020,108,2,2,1,1,1,0,0,Santa Cecilia,2800
510,40,1,2,1,1,1,0,1,Santa Cecilia,2300
1690,168,3,2,1,1,0,0,0,Santa Cecilia,3900
1420,150,3,3,1,1,1,0,0,Santa Cecilia,3500
500,43,1,2,1,1,1,0,0,Santa Cecilia,1400
720,40,1,2,1,1,1,1,1,Santa Cecilia,2700
373,48,2,2,1,1,0,1,0,Santa Cecilia,2400
1600,96,3,3,1,2,0,0,1,Santa Cecilia,2200
608,77,2,2,1,1,1,0,0,Santa Cecilia,2200
500,42,1,2,1,1,1,0,1,Santa Cecilia,1900
380,75,2,2,1,1,0,0,0,Santa Cecilia,2090
976,95,2,2,1,1,1,0,0,Santa Cecilia,3000
700,40,1,2,1,1,1,0,1,Santa Cecilia,3000
398,53,2,2,1,1,1,0,0,Santa Cecilia,1400
650,95,2,2,1,1,0,0,0,Santa Cecilia,2150
790,42,1,2,1,1,0,0,0,Santa Cecilia,2000
1459,168,3,2,1,1,1,0,0,Santa Cecilia,4500
550,33,1,2,1,1,1,0,0,Santa Cecilia,1550
0,35,1,2,1,1,0,0,0,Casa Verde,1300
350,60,2,2,1,1,0,0,0,Casa Verde,1250
660,88,3,3,1,2,0,0,0,Casa Verde,2700
650,40,1,2,1,1,0,0,0,Casa Verde,1250
590,64,2,2,1,1,0,0,0,Casa Verde,2500
600,63,3,2,1,1,0,1,0,Casa Verde,1500
590,64,2,2,1,1,1,1,1,Casa Verde,2500
660,88,3,2,1,2,0,0,1,Casa Verde,2800
400,60,1,2,1,1,0,0,0,Casa Verde,1150
734,91,3,2,1,2,0,0,1,Casa Verde,2500
562,67,2,2,1,1,1,0,0,Casa Verde,1500
1000,97,3,3,1,1,0,0,1,Casa Verde,2000
541,49,1,2,1,1,1,0,1,Casa Verde,2200
304,55,2,2,1,1,0,0,0,Casa Verde,1500
180,100,2,2,1,1,1,0,0,Casa Verde,1700
1000,80,3,2,1,1,0,0,0,Casa Verde,1700
743,77,3,2,1,1,0,0,0,Casa Verde,1200
692,83,2,3,2,2,0,0,0,Casa Verde,2490
600,86,3,2,1,2,0,0,0,Casa Verde,1700
895,82,3,2,1,2,0,0,0,Casa Verde,2200
456,49,1,2,1,1,0,0,0,Casa Verde,2500
560,70,1,2,1,2,0,0,0,Casa Verde,2200
456,49,1,2,1,1,1,1,1,Casa Verde,2500
605,62,2,2,1,1,0,0,1,Casa Verde,1980
456,49,1,2,1,1,0,0,0,Casa Verde,2500
657,90,2,2,1,2,1,0,1,Casa Verde,2300
1850,192,4,6,3,2,0,0,0,Casa Verde,3500
660,88,3,2,1,2,0,0,0,Casa Verde,2800
390,53,2,2,1,1,0,0,1,Jacana,1400
330,41,2,2,1,1,0,0,1,Jacana,1350
369,55,2,2,1,1,1,0,1,Jacana,1400
408,70,2,2,1,1,0,0,0,Jacana,1000
50,45,2,2,1,1,0,0,0,Jacana,1000
300,58,3,2,1,1,0,0,0,Jacana,1350
415,78,2,2,1,2,0,0,0,Jacana,1000
50,45,2,2,1,1,0,0,0,Jacana,1000
610,65,2,2,1,2,1,1,1,Jacana,1200
380,41,2,2,1,1,0,0,1,Jacana,1350
460,64,3,2,1,1,0,0,0,Jacana,980
485,65,2,2,1,1,1,0,1,Jacana,1700
610,65,2,2,1,2,1,1,1,Jacana,1200
600,70,2,2,1,2,1,0,0,Jacana,1000
590,72,2,2,1,2,0,0,0,Jacana,999
600,70,2,2,1,2,0,0,0,Jacana,1000
420,70,2,2,1,2,0,0,0,Jacana,1600
700,70,2,2,1,2,1,0,1,Jacana,1000
600,70,2,2,1,2,0,0,0,Jacana,1000
600,78,2,2,1,2,0,0,1,Jacana,1000
550,70,2,2,1,1,0,0,0,Jacana,950
600,70,2,2,1,1,1,0,1,Jacana,1000
600,78,2,2,1,2,1,0,1,Jacana,1000
450,80,3,3,1,1,0,0,0,Jacana,1500
0,45,2,2,1,1,0,0,0,Jacana,1200
550,70,2,2,1,2,1,0,0,Jacana,1500
200,47,2,2,1,1,0,0,0,Jacana,1000
0,70,2,2,1,2,0,0,0,Jacana,1600
500,78,2,2,1,1,0,0,0,Jacana,1000
600,70,2,2,1,2,0,0,0,Jacana,1000
488,60,2,2,1,1,1,0,1,Jacana,1080
600,70,2,2,1,2,0,0,0,Jacana,1000
358,50,2,2,1,1,0,0,0,Mandaqui,1300
450,50,2,2,1,1,1,0,0,Mandaqui,900
611,70,2,2,1,1,0,0,0,Mandaqui,1300
480,50,2,2,1,1,1,0,0,Mandaqui,1000
445,55,2,2,1,1,0,0,0,Mandaqui,1300
750,92,3,2,1,1,0,0,1,Mandaqui,2000
1100,70,2,3,2,1,0,0,0,Mandaqui,2000
420,65,3,2,1,1,0,0,0,Mandaqui,1500
546,60,3,2,1,1,0,0,0,Mandaqui,1500
440,50,2,2,1,1,0,1,0,Mandaqui,1200
546,65,3,2,1,1,0,0,0,Mandaqui,1500
598,95,3,2,1,2,0,0,0,Mandaqui,1650
475,60,2,2,1,1,0,0,0,Mandaqui,1400
450,54,2,2,1,1,1,0,0,Mandaqui,1300
1000,147,3,2,1,2,0,0,0,Mandaqui,2500
1020,105,3,2,1,1,0,0,1,Mandaqui,3000
950,90,3,2,1,3,0,0,0,Mandaqui,1500
1554,153,4,2,1,2,0,0,0,Mandaqui,1600
850,70,2,2,1,1,0,0,0,Mandaqui,1600
1115,84,3,2,1,2,0,0,0,Mandaqui,2050
605,70,3,2,1,1,1,0,1,Mandaqui,2200
877,84,3,2,1,3,0,0,1,Mandaqui,1600
605,60,3,2,1,1,0,0,0,Mandaqui,1300
652,62,2,2,1,1,1,0,0,Mandaqui,1100
2000,280,4,5,4,4,0,0,0,Mandaqui,3200
32,120,4,4,3,2,0,0,1,Mandaqui,3200
940,83,3,2,1,1,0,0,1,Mandaqui,1500
675,88,3,2,1,1,0,0,0,Santana,2500
0,60,2,2,1,1,0,1,0,Santana,3200
590,42,1,2,1,2,1,0,1,Santana,1800
934,110,3,2,1,2,0,0,0,Santana,2500
2150,200,4,5,4,4,0,0,1,Santana,3500
533,55,2,2,1,1,0,0,1,Santana,1400
1627,157,3,3,1,3,1,0,1,Santana,1800
1200,101,3,2,1,2,0,0,1,Santana,2100
595,42,1,2,1,2,0,0,0,Santana,2500
2000,66,3,2,1,1,0,0,0,Santana,3000
389,42,1,2,1,1,0,0,1,Santana,2200
1500,94,2,2,1,2,0,0,1,Santana,2500
650,55,2,2,1,1,0,0,0,Santana,1500
1500,32,1,2,1,1,1,1,1,Santana,1400
230,55,1,2,1,1,1,0,0,Santana,1300
450,44,1,2,1,1,1,0,1,Santana,2200
1250,148,3,4,3,2,1,0,1,Santana,3300
360,70,3,2,1,1,1,0,0,Santana,2300
1000,123,2,2,1,3,1,0,1,Santana,2500
600,95,2,2,1,2,1,0,1,Santana,4000
380,70,2,2,1,1,0,0,0,Santana,1500
260,65,2,2,1,1,0,0,0,Santana,1300
890,100,3,3,1,1,0,0,1,Santana,2000
455,70,2,2,1,1,1,0,0,Santana,1300
953,125,3,2,1,2,0,0,0,Santana,1700
1200,118,3,4,2,3,0,0,1,Santana,3300
150,60,2,2,1,1,0,0,0,Santana,1450
900,105,3,3,2,2,0,0,1,Tremembe,2700
480,52,2,2,1,1,0,1,0,Tremembe,1100
482,55,2,2,1,1,1,0,0,Tremembe,800
610,96,3,2,1,1,0,0,0,Tremembe,1600
150,110,3,1,2,3,0,0,0,Tremembe,2200
610,72,2,2,1,1,0,0,1,Tremembe,1000
700,85,3,2,1,1,1,0,0,Tremembe,2000
584,60,2,2,1,1,1,0,0,Tremembe,1100
0,110,3,4,3,3,0,0,0,Tremembe,2200
690,68,2,2,1,2,0,0,0,Tremembe,1350
533,107,3,2,1,2,0,0,1,Tremembe,2300
483,52,2,2,1,1,1,0,0,Tremembe,1000
1350,50,2,2,1,1,1,0,0,Tremembe,1350
900,97,2,2,1,2,1,0,1,Tremembe,1800
1,49,2,2,1,1,0,0,0,Tremembe,1300
0,50,1,2,1,1,0,0,0,Tremembe,800
480,52,2,2,1,1,0,0,0,Tremembe,750
400,50,2,2,1,1,1,0,1,Tremembe,1000
0,120,2,5,2,2,0,0,0,Tremembe,3000
145,70,2,2,1,1,0,0,0,Tremembe,1500
480,52,2,2,1,1,0,0,0,Tremembe,1200
680,85,3,2,1,1,1,0,1,Tremembe,2000
1100,89,3,4,1,1,0,0,1,Tremembe,2500
680,85,3,2,1,1,0,0,1,Tremembe,2680
550,60,2,2,1,2,0,0,1,Tucuruvi,1600
480,125,3,2,1,1,0,0,0,Tucuruvi,1900
402,65,2,2,1,1,0,0,0,Tucuruvi,1500
0,110,2,2,1,1,1,0,1,Tucuruvi,2700
520,43,1,2,1,1,1,0,1,Tucuruvi,1500
1138,100,2,2,1,1,0,0,1,Tucuruvi,1500
1144,140,3,2,1,1,0,0,1,Tucuruvi,2000
900,95,3,2,1,2,1,0,0,Tucuruvi,1800
780,110,3,2,1,2,0,0,0,Tucuruvi,2000
1160,83,3,2,1,2,1,0,1,Tucuruvi,1381
1116,93,3,2,1,3,0,0,1,Tucuruvi,1800
436,67,3,2,1,1,0,0,1,Tucuruvi,2100
564,78,3,2,1,1,0,0,1,Tucuruvi,1550
240,60,2,2,1,1,0,0,0,Tucuruvi,999
530,53,2,2,1,1,0,0,1,Tucuruvi,1600
652,60,2,2,1,2,0,0,1,Tucuruvi,1500
458,60,2,2,1,1,1,0,0,Tucuruvi,1400
1846,148,3,4,3,3,0,0,0,Tucuruvi,3000
520,42,1,2,1,1,0,0,1,Tucuruvi,1550
480,57,2,2,1,1,1,0,1,Tucuruvi,1500
520,42,1,2,1,1,0,0,1,Tucuruvi,1500
650,60,2,2,1,1,0,0,0,Tucuruvi,1400
1780,161,3,3,1,2,1,0,0,Tucuruvi,1200
875,90,3,2,1,2,0,0,1,Tucuruvi,1900
640,80,3,2,1,1,0,0,0,Tucuruvi,1500
1245,140,3,2,1,3,0,0,1,Tucuruvi,1800
630,70,3,2,1,2,0,0,1,Vila Guilherme,1900
250,50,2,2,1,1,0,0,0,Vila Guilherme,1100
2100,144,3,4,1,2,0,0,0,Vila Guilherme,2220
326,53,2,2,1,1,0,0,1,Vila Guilherme,1600
450,47,2,2,1,1,0,0,1,Vila Guilherme,1400
660,63,2,2,1,1,0,0,1,Vila Guilherme,1600
850,77,2,2,1,1,0,0,0,Vila Guilherme,1300
800,79,2,2,1,2,0,0,1,Vila Guilherme,2200
0,60,2,2,1,1,0,0,1,Vila Guilherme,2100
400,55,2,2,1,1,1,0,0,Vila Guilherme,2500
330,53,2,2,1,1,0,0,0,Vila Guilherme,1700
195,61,2,2,1,1,0,0,0,Vila Guilherme,1200
2265,290,3,5,2,3,0,0,1,Vila Guilherme,3990
400,60,2,2,1,1,1,0,0,Vila Guilherme,1700
402,55,2,2,1,1,0,0,0,Vila Guilherme,1200
362,60,2,2,1,2,0,0,0,Vila Guilherme,1200
700,80,2,2,1,1,1,0,0,Vila Guilherme,1800
0,50,1,2,1,1,0,0,0,Vila Guilherme,1000
388,50,2,2,1,1,1,0,1,Vila Guilherme,1500
1150,110,3,2,1,2,1,0,1,Vila Guilherme,2700
360,53,2,2,1,1,1,0,1,Vila Guilherme,1850
350,53,2,2,1,1,0,0,0,Vila Guilherme,2400
600,96,3,3,1,2,0,0,0,Vila Guilherme,2700
850,77,2,2,1,1,1,0,0,Vila Guilherme,1250
1,55,1,2,1,1,0,0,0,Vila Guilherme,950
0,58,2,2,1,1,1,1,1,Vila Guilherme,2000
325,56,2,2,1,1,1,0,1,Vila Guilherme,1650
325,56,2,2,1,1,1,0,1,Vila Guilherme,1650
400,61,2,2,1,1,1,1,1,Vila Guilherme,1800
600,70,3,2,1,2,0,0,1,Vila Maria,1300
850,73,2,2,1,1,0,0,0,Vila Maria,1050
292,62,2,2,1,1,0,0,1,Vila Maria,1600
292,62,2,2,1,1,0,0,1,Vila Maria,1600
340,45,2,2,1,1,0,1,1,Vila Maria,1800
302,62,2,2,1,1,1,0,1,Vila Maria,2000
0,40,1,2,1,1,0,0,0,Vila Maria,1100
236,43,1,2,1,1,0,0,0,Vila Maria,850
0,79,2,2,1,1,0,0,1,Vila Maria,3000
382,56,1,2,1,1,1,0,0,Vila Maria,750
0,80,2,2,1,1,0,0,0,Vila Maria,1200
0,70,2,2,1,1,0,0,0,Vila Maria,1100
230,48,1,2,1,1,0,0,0,Vila Maria,800
294,42,1,2,1,1,0,0,0,Vila Maria,790
800,79,3,2,1,1,0,0,0,Vila Maria,2900
0,80,3,2,1,1,0,0,0,Vila Maria,1300
463,67,2,2,1,1,1,0,0,Vila Maria,950
0,60,1,2,1,2,1,0,1,Vila Maria,2500
340,45,2,2,1,1,0,0,1,Vila Maria,1500
1,40,1,2,1,1,0,0,0,Vila Maria,1200
453,56,1,2,1,1,1,0,0,Vila Maria,750
227,45,2,2,1,1,1,0,1,Vila Maria,1973
450,69,3,2,1,1,0,0,1,Vila Maria,2000
318,43,1,2,1,1,0,0,0,Vila Maria,850
0,50,1,2,1,1,0,0,0,Vila Maria,800
290,60,2,2,1,1,1,0,0,Vila Maria,1900
665,67,3,2,1,2,1,0,1,Vila Maria,1600
1750,165,4,5,2,4,0,0,1,Medeiros,3000
1625,190,3,4,3,3,0,0,1,Medeiros,4500
1826,165,4,5,2,4,0,0,1,Medeiros,3800
1490,140,3,3,1,3,0,0,1,Medeiros,3500
1510,145,4,3,2,2,0,0,1,Medeiros,4000
1500,145,4,4,2,2,0,0,1,Medeiros,2900
1580,145,4,3,2,2,0,0,1,Medeiros,4000
1400,140,3,5,1,3,0,0,1,Medeiros,4000
1600,165,4,4,3,2,0,0,1,Medeiros,3500
730,100,3,3,1,1,1,0,1,Medeiros,1497
0,140,4,3,2,2,1,0,1,Medeiros,2800
673,75,3,2,1,2,0,0,0,Medeiros,2000
600,72,3,2,1,2,1,0,1,Medeiros,1800
911,65,2,2,1,2,1,0,1,Medeiros,1600
650,75,3,2,1,2,1,0,1,Medeiros,1850
911,65,2,2,1,2,1,1,1,Medeiros,2000
1404,140,3,3,1,2,1,0,1,Medeiros,2600
1469,145,3,5,2,2,0,0,1,Medeiros,3000
1600,145,4,5,2,2,1,0,1,Medeiros,3000
1200,140,4,4,2,2,0,0,1,Medeiros,3000
1250,147,4,4,2,3,0,0,1,Medeiros,3500
898,70,2,2,1,1,1,0,1,Medeiros,1700
630,75,3,2,1,1,1,0,1,Medeiros,2000
868,60,2,2,1,2,1,0,1,Medeiros,1600
432,60,2,2,1,1,1,1,1,Agua Rasa,2700
650,80,3,2,1,2,0,0,0,Agua Rasa,2100
550,76,2,2,1,2,0,0,0,Agua Rasa,2200
540,76,3,2,1,2,0,0,1,Agua Rasa,2100
1000,112,3,3,1,3,1,1,1,Agua Rasa,3000
1000,155,2,2,1,2,1,0,0,Agua Rasa,3400
550,74,3,3,1,2,0,1,1,Agua Rasa,3200
1057,113,3,3,1,2,0,0,1,Agua Rasa,3100
570,73,3,2,1,2,0,0,0,Agua Rasa,2300
677,83,3,2,1,2,1,0,1,Agua Rasa,2240
1368,133,3,4,3,2,0,1,0,Agua Rasa,3000
800,77,3,2,1,2,0,0,0,Agua Rasa,2800
550,79,3,2,1,2,1,1,0,Agua Rasa,2900
400,60,2,2,1,1,1,1,1,Agua Rasa,3100
918,98,3,2,1,2,0,0,1,Agua Rasa,2500
607,68,3,2,1,2,0,0,0,Agua Rasa,2600
800,60,2,2,1,2,0,0,1,Agua Rasa,2000
577,55,2,2,1,1,1,0,1,Agua Rasa,1200
600,82,3,2,1,2,0,0,0,Agua Rasa,2801
650,76,2,2,1,2,0,0,1,Agua Rasa,2350
0,83,3,2,1,1,1,0,1,Agua Rasa,2600
714,78,3,2,1,2,0,1,0,Agua Rasa,2700
550,50,2,2,1,1,1,0,0,Agua Rasa,1250
554,62,2,2,1,1,0,0,1,Agua Rasa,1600
0,80,3,3,1,2,1,0,1,Agua Rasa,3300
0,89,2,2,1,1,0,0,0,Agua Rasa,1350
610,62,2,2,1,1,0,0,1,Agua Rasa,1800
800,83,3,2,1,2,1,0,1,Agua Rasa,1620
700,76,3,2,1,2,1,1,0,Aricanduva,1700
656,72,3,2,1,2,0,0,1,Aricanduva,1250
650,72,3,2,1,2,0,0,1,Aricanduva,1000
775,70,3,2,1,2,1,0,1,Aricanduva,2000
0,56,2,2,1,1,1,1,0,Aricanduva,1500
590,52,2,2,1,1,1,0,0,Aricanduva,1799
470,54,2,2,1,1,0,0,0,Aricanduva,1200
590,52,2,2,1,1,0,0,0,Aricanduva,1800
800,68,3,2,1,1,0,0,0,Aricanduva,1800
590,52,2,2,1,1,0,0,0,Aricanduva,1500
660,53,2,2,1,2,0,0,1,Aricanduva,1350
642,52,2,2,1,1,0,0,0,Aricanduva,1200
590,52,2,2,1,1,0,0,0,Aricanduva,1350
590,52,2,2,1,1,0,0,0,Aricanduva,1800
0,36,2,2,1,1,0,0,0,Aricanduva,1200
0,67,2,2,1,1,0,0,0,Aricanduva,1100
590,52,2,2,1,1,1,0,0,Aricanduva,1800
468,54,2,2,1,1,0,0,0,Aricanduva,1200
0,52,2,2,1,1,1,0,0,Aricanduva,1500
774,62,2,2,1,1,1,0,0,Aricanduva,1100
879,62,2,2,1,2,1,0,0,Aricanduva,900
590,52,2,2,1,1,1,0,0,Aricanduva,1800
642,55,2,2,1,1,1,0,0,Aricanduva,1100
500,57,2,2,1,1,1,0,1,Aricanduva,1500
0,52,2,2,1,1,0,0,0,Aricanduva,2000
950,62,2,2,1,2,1,0,0,Aricanduva,1150
330,45,2,2,1,1,0,0,0,Aricanduva,900
70,42,2,2,1,1,0,0,0,Aricanduva,1300
0,43,2,2,1,1,0,0,0,Artur Alvim,1300
150,57,3,2,1,2,0,0,0,Artur Alvim,1150
180,56,2,2,1,1,0,0,0,Artur Alvim,1020
0,47,2,2,1,1,0,0,0,Artur Alvim,1150
110,56,2,2,1,1,0,0,0,Artur Alvim,900
0,49,2,2,1,1,0,0,0,Artur Alvim,1100
180,48,2,2,1,1,0,0,0,Artur Alvim,1100
0,59,2,2,1,1,0,0,0,Artur Alvim,1200
0,47,2,2,1,1,0,0,0,Artur Alvim,1150
150,58,2,2,1,1,0,0,0,Artur Alvim,955
0,45,1,2,1,1,0,0,0,Artur Alvim,750
0,48,1,2,1,1,0,0,0,Artur Alvim,1000
0,46,2,2,1,1,0,0,0,Artur Alvim,1100
0,59,2,2,1,1,0,0,0,Artur Alvim,1220
200,77,2,2,1,1,0,0,0,Artur Alvim,1100
200,55,2,2,1,1,0,0,0,Artur Alvim,800
0,60,1,2,1,1,0,0,0,Artur Alvim,750
0,45,2,2,1,1,0,0,0,Artur Alvim,1000
190,56,2,2,1,1,0,0,0,Artur Alvim,1210
130,56,2,2,1,1,0,0,0,Artur Alvim,850
0,59,2,2,1,1,0,1,0,Artur Alvim,1250
0,60,1,2,1,1,0,0,0,Artur Alvim,850
106,48,2,2,1,1,0,0,0,Artur Alvim,750
150,48,2,2,1,1,0,0,0,Artur Alvim,950
200,55,2,2,1,1,0,0,0,Artur Alvim,850
0,48,1,2,1,1,0,0,0,Artur Alvim,1000
130,56,2,2,1,1,0,0,0,Artur Alvim,900
150,42,2,2,1,1,0,0,0,Artur Alvim,850
306,43,2,2,1,1,1,0,0,Belem,1550
0,60,2,2,1,1,0,0,0,Belem,950
474,44,2,2,1,1,0,0,0,Belem,1300
1200,179,4,4,3,3,0,0,0,Belem,4000
530,52,2,2,1,1,0,0,0,Belem,1500
490,52,2,2,1,1,0,0,1,Belem,1800
587,52,2,2,1,1,1,0,0,Cangaiba,1200
400,50,2,2,1,1,0,0,0,Cangaiba,1200
0,55,2,2,1,1,0,0,1,Cangaiba,1700
0,46,2,2,1,1,0,0,0,Cangaiba,800
680,70,2,2,1,1,0,0,1,Cangaiba,1000
380,48,2,2,1,1,0,0,0,Cangaiba,900
510,64,2,2,1,1,1,0,0,Carrao,1400
1100,120,3,4,1,2,1,0,1,Carrao,4000
725,62,2,2,1,1,1,0,1,Carrao,1000
750,70,3,2,1,1,1,0,1,Carrao,1500
1040,125,3,4,3,2,0,0,1,Carrao,2800
900,112,3,3,1,2,0,0,1,Carrao,3500
0,56,2,2,1,1,1,0,0,Carrao,1690
580,96,3,3,1,2,0,0,1,Carrao,3500
0,65,2,2,1,1,1,0,0,Carrao,1300
0,69,3,2,1,1,0,0,0,Carrao,2000
442,67,2,2,1,2,0,0,0,Cidade Lider,1000
480,48,2,2,1,1,1,1,0,Cidade Lider,1200
560,70,3,2,1,1,0,0,1,Cidade Lider,1200
0,48,2,2,1,1,0,0,0,Cidade Tiradentes,650
0,60,2,2,1,1,0,0,0,Cidade Tiradentes,800
0,48,2,2,1,1,0,0,0,Cidade Tiradentes,700
500,52,2,2,1,1,0,0,0,Ermelino Matarazzo,1500
263,50,1,2,1,1,1,0,0,Ermelino Matarazzo,1199
400,31,1,2,1,1,1,0,0,Ermelino Matarazzo,1000
1044,37,1,2,1,2,0,0,0,Iguatemi,4193
1383,140,3,2,1,1,0,0,1,Iguatemi,4500
290,38,2,2,1,1,0,0,0,Itaim Paulista,850
0,70,3,2,1,1,0,0,1,Itaim Paulista,1200
0,48,2,2,1,1,1,0,1,Itaim Paulista,950
200,50,2,2,1,1,0,0,0,Itaim Paulista,650
160,42,2,2,1,1,1,0,1,Itaim Paulista,1160
240,42,2,2,1,1,0,0,0,Itaim Paulista,660
159,41,2,2,1,1,0,0,0,Itaim Paulista,750
240,42,2,2,1,1,0,0,0,Itaim Paulista,660
250,48,2,2,1,1,0,0,0,Itaim Paulista,600
25,38,1,2,1,1,0,0,0,Itaim Paulista,610
250,43,2,2,1,1,1,0,0,Itaim Paulista,1100
0,50,2,2,1,1,0,0,0,Itaim Paulista,750
150,49,2,2,1,1,1,0,1,Itaim Paulista,1000
250,43,2,2,1,1,1,0,0,Itaim Paulista,700
0,52,2,2,1,1,0,0,1,Itaquera,1430
490,50,3,2,1,1,0,0,0,Itaquera,1200
80,47,2,2,1,1,0,0,0,Itaquera,1100
0,42,2,2,1,1,1,0,1,Itaquera,1200
380,48,2,2,1,1,0,0,0,Itaquera,900
0,76,2,2,1,1,0,0,0,Itaquera,1100
100,35,2,2,1,1,0,0,0,Itaquera,800
273,40,1,2,1,1,1,0,1,Itaquera,950
330,55,2,2,1,1,0,0,0,Itaquera,1200
172,45,2,2,1,1,0,0,0,Lajeado,900
295,50,2,2,1,1,0,0,1,Parque do Carmo,1050
80,30,1,2,1,1,0,0,0,Penha,850
1400,110,2,2,1,2,0,0,0,Penha,2500
352,100,2,2,1,1,0,0,0,Penha,1100
350,52,2,2,1,1,1,0,0,Penha,1400
200,47,1,2,1,1,1,0,0,Penha,1005
750,58,2,2,1,1,1,0,1,Penha,1000
60,30,1,2,1,1,0,0,0,Penha,790
300,50,2,2,1,1,0,1,1,Penha,1600
390,56,2,2,1,1,1,0,1,Penha,1200
390,56,2,2,1,1,1,0,0,Penha,1200
450,60,2,2,1,1,1,0,0,Penha,1300
1030,60,3,2,1,2,0,1,1,Penha,1530
80,60,2,2,1,1,1,0,0,Penha,1000
0,49,2,2,1,1,0,0,1,Penha,1300
382,64,3,2,1,1,0,0,0,Ponte Rasa,1100
279,56,2,2,1,1,0,0,0,Sapopemba,1500
279,56,2,2,1,1,0,0,0,Sapopemba,1500
290,56,2,2,1,1,0,0,0,Sapopemba,1500
0,45,2,2,1,1,0,0,0,Sapopemba,900
396,55,2,2,1,1,1,0,1,Sao Lucas,1400
475,68,3,2,1,1,1,0,1,Sao Lucas,1700
476,68,3,2,1,1,0,0,1,Sao Lucas,1700
450,50,2,2,1,1,1,0,1,Sao Lucas,1750
420,75,3,2,1,1,1,0,0,Sao Lucas,1520
600,70,3,2,1,1,0,0,0,Sao Lucas,1800
567,72,3,2,1,1,1,0,0,Sao Lucas,1667
453,51,2,2,1,1,0,0,0,Sao Lucas,1300
376,54,2,2,1,1,1,0,0,Sao Lucas,1100
400,56,2,2,1,1,1,0,0,Sao Lucas,1100
410,55,2,2,1,2,1,0,0,Sao Lucas,1200
380,55,2,2,1,1,1,0,0,Sao Lucas,1100
400,65,3,2,1,1,1,0,0,Sao Lucas,1500
280,56,2,2,1,1,1,0,1,Sao Lucas,1500
279,56,2,2,1,1,0,0,0,Sao Lucas,1500
279,56,2,2,1,1,0,0,0,Sao Lucas,1500
275,56,2,2,1,1,0,0,0,Sao Lucas,1500
246,56,2,2,1,1,0,0,0,Sao Lucas,1500
523,47,2,2,1,1,1,0,1,Sao Mateus,1200
426,45,2,2,1,1,0,0,1,Sao Mateus,900
270,47,2,2,1,1,0,0,1,Sao Mateus,1100
328,47,2,2,1,1,1,0,1,Sao Mateus,950
260,47,2,2,1,1,1,0,1,Sao Mateus,990
0,47,2,2,1,1,0,0,1,Sao Mateus,1440
380,47,2,2,1,1,0,0,0,Sao Mateus,1600
